Color,Mag
0.6736000000000004,19.8397
0.9839999999999982,22.4653
0.8007999999999988,21.6295
0.7295999999999978,20.4274
1.5416999999999987,24.5297
0.8196000000000012,18.7754
1.0063999999999993,22.5532
0.6890999999999998,20.2531
0.9267000000000003,22.3816
1.2664000000000009,22.732
0.9450000000000003,22.5661
0.6732999999999976,20.1652
0.6793000000000013,19.2495
0.7413000000000025,21.1182
0.713000000000001,20.4663
0.9567000000000014,21.7158
0.780899999999999,19.8097
0.7983999999999973,21.2873
0.7009000000000007,20.9453
0.6920999999999999,19.5072
0.7108999999999988,20.4878
0.9099000000000004,22.1176
0.8012000000000015,21.5101
0.6913000000000018,20.6249
1.5618000000000016,25.5345
0.8174000000000028,21.8394
0.6564999999999976,19.4565
0.6831999999999994,19.5947
0.8105999999999973,21.3008
0.9686999999999983,22.6527
0.9004000000000012,21.8245
0.8504000000000005,20.9417
0.7654999999999994,21.2248
0.8240000000000016,18.137
0.8027999999999977,21.595
0.8619999999999983,21.9016
0.8351999999999968,21.804
0.8434999999999988,21.7705
1.0211000000000006,21.3169
0.6756000000000029,20.0818
0.7810999999999986,21.8315
0.6734000000000009,19.9339
0.6939999999999991,20.6293
0.6999999999999993,20.4291
0.8120000000000012,18.5472
0.8773000000000017,20.7722
0.6975999999999978,20.86
0.8841999999999999,21.9645
0.7139000000000024,20.7953
0.8221999999999987,21.4426
0.6838000000000015,19.9313
0.6783999999999999,20.0164
0.7429999999999986,18.9833
0.8914000000000009,22.0253
0.6814,19.6232
1.2134,23.7646
1.700099999999999,25.7076
0.6587999999999994,19.7916
0.6683999999999983,19.84
0.6707000000000001,23.0561
0.8465000000000025,20.8518
0.8525999999999989,21.7941
0.8210000000000015,21.4065
0.7350999999999992,20.8656
0.6936,19.2795
0.6473000000000013,19.7882
1.302699999999998,24.0647
0.8892999999999986,22.3235
1.262599999999999,23.451
0.654399999999999,19.6501
0.9979999999999976,23.0647
0.720200000000002,18.8794
0.6676000000000002,19.7884
1.0667000000000009,22.9842
0.8835999999999977,22.0201
1.0653000000000006,22.8249
1.0390999999999977,21.8524
0.747600000000002,20.8275
0.7857999999999983,21.3863
1.1007999999999996,22.8676
0.6542999999999992,19.6964
0.6696999999999989,20.3321
1.210799999999999,24.893
0.7066000000000017,20.5572
0.8734000000000002,21.2414
0.7087000000000003,20.3322
0.9364000000000026,22.7128
0.7018000000000022,19.1734
0.6577999999999982,19.3005
1.2565999999999988,24.2413
0.9802,22.6323
0.9195999999999991,21.9728
0.6785999999999994,19.24
0.6842000000000006,19.8916
0.6540999999999997,20.0082
0.9717999999999982,22.4711
0.6871000000000009,20.6123
0.686399999999999,20.4335
1.4968000000000004,25.3932
0.8301999999999978,21.6284
1.3614999999999995,24.5583
0.809000000000001,21.607
0.8947000000000003,22.0557
1.546199999999999,24.3871
0.7622999999999998,21.0215
0.6733000000000011,20.5228
0.6919000000000004,20.6122
1.3129999999999988,24.3081
0.7819000000000003,21.4675
0.8192000000000021,21.9006
0.8772999999999982,21.6863
0.7118000000000002,20.7918
0.6630000000000003,19.6997
0.8256999999999977,18.6696
1.1075000000000017,17.4324
0.7081999999999979,20.7823
0.6868999999999978,19.9819
0.8175999999999988,18.4789
0.7677000000000014,21.2158
0.7544000000000004,21.1204
0.7399999999999984,18.9636
0.6758000000000024,19.9295
0.7251999999999974,18.9594
0.7112000000000016,19.7786
0.6838999999999977,19.1819
0.6995000000000005,20.4643
0.8586000000000027,21.6869
0.6648999999999994,19.1575
1.2590000000000003,23.7252
0.6513999999999989,19.7239
0.7440999999999995,18.9595
0.8134999999999977,21.6364
0.6752000000000002,19.1509
0.8255000000000017,21.9722
0.7990999999999993,21.0731
0.6615000000000002,19.5213
0.8169000000000004,21.5359
0.7131000000000007,20.459
0.6652000000000022,19.5802
0.7378,20.6937
0.8048000000000002,21.6871
0.6797000000000004,19.7515
1.158299999999997,23.3863
0.7231000000000023,21.0469
0.761099999999999,21.101
0.9177,22.1958
0.6765000000000008,19.3922
