color00,mag00,color10,mag10,color01,mag01,color11,mag11
1.0670502357525011,8.288557398717993,1.0670502357525038,23.588557398717995,1.2348832663685254,8.783014843671507,1.2348832663685236,24.083014843671506
1.049897611799091,8.195434774756231,1.0498976117990928,23.495434774756234,1.2181087742872219,8.690422255702048,1.2181087742872236,23.99042225570205
1.0319881399187514,8.1022921594749,1.0319881399187523,23.4022921594749,1.2005954211672867,8.597833193777186,1.2005954211672893,23.89783319377719
1.0138498576376067,8.008857472549856,1.0138498576376058,23.308857472549857,1.1828582282408782,8.504959074943626,1.1828582282408746,23.804959074943625
0.9954150558325754,7.915518791415421,0.9954150558325736,23.21551879141542,1.1648308340310525,8.412189973949433,1.1648308340310543,23.712189973949435
0.9775657362824575,7.830122790875995,0.9775657362824575,23.130122790875994,1.147836521105635,8.328329283469762,1.1478365211056314,23.62832928346976
0.9592845641828998,7.744154909598009,0.959284564182898,23.04415490959801,1.130455548230442,8.243986460902775,1.1304555482304401,23.543986460902776
0.9406880061286884,7.657519318187084,0.9406880061286884,22.957519318187085,1.1127604237554651,8.158971731699745,1.1127604237554678,23.458971731699748
0.92186472336122,7.5704698096456315,0.9218647233612209,22.870469809645634,1.0942802717432931,8.072277673625086,1.0942802717432905,23.372277673625085
0.902748802053229,7.483682439026521,0.9027488020532282,22.78368243902652,1.075138207812862,7.985015531000852,1.0751382078128628,23.28501553100085
0.8823887079630142,7.395647257095635,0.8823887079630168,22.695647257095636,1.0547482885269668,7.896471668164103,1.0547482885269694,23.196471668164104
0.8641498830618923,7.308397573481302,0.8641498830618914,22.6083975734813,1.036766211708585,7.809388481855187,1.036766211708585,23.109388481855188
0.847232414021045,7.221734093934593,0.8472324140210468,22.521734093934594,1.020282725064508,7.72330920256627,1.020282725064508,23.02330920256627
0.8299814022593521,7.134269219012815,0.829981402259353,22.434269219012815,1.0034741907365294,7.636440007886815,1.0034741907365294,22.936440007886816
0.811023568063896,7.043083840865185,0.8110235680638951,22.343083840865184,0.9850007048704823,7.545906105688851,0.9850007048704832,22.84590610568885
0.7899334731855729,6.950107577384328,0.7899334731855703,22.250107577384327,0.9644444882794705,7.453644873428038,0.9644444882794687,22.753644873428037
0.7708803788067558,6.85915042397124,0.7708803788067549,22.15915042397124,0.9458699924755738,7.36333389554193,0.9458699924755756,22.663333895541932
0.7542965475966019,6.770739699993483,0.7542965475965993,22.07073969999348,0.9296979280473456,7.275485886686414,0.9296979280473465,22.575485886686415
0.7387317386599497,6.683039506980454,0.7387317386599506,21.983039506980454,0.9144894299952568,7.188291451182597,0.9144894299952568,22.488291451182597
0.7239129550063472,6.598942449817132,0.7239129550063481,21.898942449817135,0.9000063690532496,7.104673303565181,0.9000063690532514,22.404673303565183
0.7089508120060559,6.514302080512773,0.7089508120060586,21.814302080512775,0.8853832761920479,7.020516534866871,0.8853832761920479,22.320516534866872
0.6956855892420748,6.433564332917182,0.6956855892420748,21.733564332917183,0.8723973476537932,6.940189009565498,0.8723973476537914,22.240189009565498
0.6828363699622848,6.35361578535924,0.6828363699622884,21.653615785359243,0.8598112631536852,6.8606313751922725,0.8598112631536878,22.160631375192274
0.6701721007113424,6.273765473347777,0.6701721007113406,21.573765473347777,0.8474066571519971,6.78116658132297,0.8474066571519963,22.08116658132297
0.6575754533407618,6.193963799557839,0.6575754533407618,21.49396379955784,0.8350738437518679,6.701752833874323,0.8350738437518679,22.001752833874324
0.6447581252883969,6.1135918161563465,0.6447581252883978,21.413591816156348,0.8225353763096832,6.62178390918345,0.8225353763096841,21.92178390918345
0.6335874846094436,6.037136807944418,0.6335874846094427,21.337136807944418,0.8115905608954064,6.545664733711924,0.8115905608954073,21.845664733711924
0.6302221336012845,6.014102526074367,0.6302221336012863,21.314102526074368,0.8082916507862308,6.5227303287328695,0.8082916507862308,21.82273032873287
0.6268641372700223,5.991110433571933,0.6268641372700223,21.291110433571934,0.8049992598836848,6.499837331963017,0.8049992598836866,21.79983733196302
0.6235570866121307,5.968240838582376,0.6235570866121307,21.268240838582376,0.8017568483001289,6.477065348890793,0.8017568483001298,21.777065348890794
0.6203590996807611,5.945580434646649,0.6203590996807584,21.245580434646648,0.7986214293381293,6.454499378753928,0.7986214293381266,21.754499378753927
0.6172207339363185,5.923126616972046,0.6172207339363176,21.223126616972046,0.795544492815135,6.432138253082943,0.7955444928151358,21.732138253082944
0.6140731751273627,5.900561843544167,0.6140731751273627,21.20056184354417,0.7924585534075907,6.409666450106328,0.7924585534075916,21.70966645010633
0.6109176159263177,5.877884313088366,0.6109176159263185,21.177884313088366,0.7893647815822389,6.387082134094775,0.7893647815822398,21.687082134094776
0.6077515361922661,5.855089909124877,0.6077515361922678,21.15508990912488,0.7862607052017321,6.364381262104574,0.7862607052017339,21.664381262104577
0.6045764675135965,5.832183459946907,0.6045764675135956,21.13218345994691,0.7831478264422111,6.341568617576703,0.7831478264422103,21.641568617576702
0.6013920117980964,5.809154359157937,0.6013920117980973,21.109154359157937,0.7800257559987056,6.318633606545861,0.7800257559987074,21.618633606545863
0.5981968854701112,5.785999040506871,0.5981968854701094,21.08599904050687,0.776893234790907,6.295572700245869,0.7768932347909079,21.59557270024587
0.5949934034615696,5.762723240195329,0.5949934034615687,21.06272324019533,0.7737525336219688,6.272391567307126,0.7737525336219697,21.57239156730713
0.5918136389776478,5.73942841768776,0.5918136389776478,21.03942841768776,0.7706350304731053,6.2491905973160815,0.7706350304731089,21.549190597316084
0.5888701171635145,5.71678021370473,0.5888701171635127,21.01678021370473,0.7677486719332087,6.226628387980798,0.7677486719332087,21.5266283879808
0.5859039621757445,5.693742921089141,0.5859039621757454,20.993742921089144,0.7648401480097471,6.203677770451401,0.7648401480097498,21.503677770451404
0.5829302073768288,5.670571046398085,0.5829302073768261,20.970571046398085,0.7619241860556247,6.180592802525019,0.7619241860556265,21.48059280252502
0.5799515730834743,5.647269550916388,0.5799515730834734,20.94726955091639,0.7590034551598874,6.157378367101436,0.7590034551598883,21.457378367101438
0.5772202968283917,5.625054350397796,0.5772202968283935,20.925054350397797,0.7563253667055081,6.135243060016865,0.7563253667055072,21.435243060016866
0.5746170471645424,5.603372924097564,0.5746170471645407,20.903372924097564,0.7537728689040266,6.113637821102216,0.7537728689040257,21.413637821102217
0.57202185571533,5.581616871774401,0.5720218557153309,20.8816168717744,0.751228291817017,6.09195773365891,0.7512282918170179,21.391957733658913
0.5694243908955858,5.559767901290351,0.569424390895584,20.85976790129035,0.7486814983772412,6.070184803222117,0.7486814983772412,21.370184803222116
0.5668280037021498,5.53784790357685,0.5668280037021489,20.83784790357685,0.746135774708863,6.048340822962858,0.7461357747088648,21.34834082296286
0.5642378813321169,5.515850329507817,0.5642378813321187,20.815850329507818,0.7435962121039372,6.0264190954965375,0.7435962121039381,21.32641909549654
0.5616509477308149,5.493772791126005,0.5616509477308149,20.793772791126006,0.7410597920215691,6.004417321220593,0.74105979202157,21.304417321220594
0.5590791425450448,5.471613785030389,0.5590791425450448,20.77161378503039,0.7385382317343172,5.982333654374786,0.7385382317343172,21.28233365437479
0.5565057189843294,5.449375549776686,0.5565057189843294,20.749375549776687,0.7360150963777228,5.960170813727997,0.7360150963777201,21.260170813727996
0.5539399937474627,5.42705420930254,0.5539399937474627,20.72705420930254,0.7334995294206612,5.937924656268217,0.7334995294206621,21.23792465626822
0.5513632984849863,5.404276834508526,0.5513632984849863,20.704276834508526,0.7309732501816528,5.915222815377445,0.7309732501816519,21.215222815377444
0.5487660096937992,5.380876826858092,0.5487660096938001,20.680876826858093,0.7284268327083527,5.891898980919124,0.728426832708351,21.191898980919124
0.5461892909370958,5.3574287868632355,0.5461892909370931,20.657428786863235,0.7259007907610435,5.868526699238683,0.7259007907610417,21.168526699238683
0.5436430033813062,5.333951809159572,0.5436430033813053,20.633951809159573,0.7234051880282149,5.845125145696149,0.7234051880282131,21.14512514569615
0.5412935767207276,5.310933055326567,0.5412935767207294,20.61093305532657,0.7211017986322039,5.822174948411734,0.7211017986322048,21.122174948411736
0.5389083701902617,5.287669033406925,0.5389083701902599,20.587669033406925,0.7187618013377195,5.798979340750765,0.7187618013377204,21.098979340750766
0.5365298854347289,5.264335102234129,0.536529885434728,20.56433510223413,0.716428412614099,5.775713639843199,0.7164284126140998,21.0757136398432
0.5341657659446346,5.240927025548224,0.5341657659446355,20.540927025548225,0.7141091370458543,5.752373393893988,0.7141091370458525,21.052373393893987
0.5318178080666858,5.217442874118462,0.531817808066684,20.517442874118462,0.7118057383974072,5.728956623057084,0.7118057383974055,21.028956623057084
0.5294835349264275,5.193878406144361,0.5294835349264275,20.49387840614436,0.7095157852828278,5.70545915567136,0.7095157852828287,21.00545915567136
0.5271731503354617,5.170268637982381,0.5271731503354609,20.470268637982382,0.7072492241203463,5.68191568051589,0.7072492241203463,20.98191568051589
0.524888931960195,5.146626056346391,0.524888931960195,20.446626056346393,0.7050082892594798,5.658338618945388,0.7050082892594816,20.95833861894539
0.5226156373893982,5.1228929653793855,0.5226156373893964,20.422892965379386,0.7027780880306729,5.634670745330223,0.7027780880306729,20.934670745330223
0.5203529593345717,5.099067958719717,0.5203529593345735,20.39906795871972,0.7005583188528677,5.610910662050113,0.7005583188528668,20.910910662050114
0.5181125628306384,5.075144541015977,0.5181125628306376,20.375144541015977,0.6983604340651031,5.58705154442516,0.6983604340651048,20.887051544425162
0.5158960968679924,5.051122248059862,0.5158960968679942,20.351122248059863,0.6961860525287058,5.563092881653443,0.6961860525287058,20.863092881653444
0.513694837168388,5.026996020048571,0.5136948371683872,20.326996020048572,0.6940266097990193,5.53902986071578,0.6940266097990175,20.83902986071578
0.5115065355218551,5.002766726349245,0.5115065355218569,20.302766726349248,0.691879898676742,5.514863414462156,0.691879898676742,20.814863414462156
0.5093282928280845,4.978432686675942,0.5093282928280836,20.27843268667594,0.6897430731741467,5.490591944613129,0.6897430731741458,20.79059194461313
0.507179095395335,4.9539874151248755,0.5071790953953332,20.253987415124875,0.6876347730615766,5.466208429021293,0.6876347730615784,20.766208429021294
0.5050487480405801,4.929422467263916,0.5050487480405792,20.229422467263916,0.6855449900917092,5.441704711743066,0.6855449900917101,20.74170471174307
0.5029091928723828,4.904713174220121,0.5029091928723837,20.20471317422012,0.6834461005890677,5.417056823049419,0.683446100589066,20.71705682304942
0.5007267434570206,4.879653572710533,0.5007267434570224,20.179653572710535,0.6813044811979241,5.39205909119639,0.6813044811979267,20.69205909119639
0.49856624535347205,4.854477557288585,0.49856624535347294,20.154477557288587,0.6791844270336878,5.366944336717877,0.679184427033686,20.666944336717876
0.4964621881018365,4.829247099803603,0.49646218810183385,20.129247099803603,0.6771194877705025,5.341773032331962,0.6771194877705007,20.64177303233196
0.49441239743689636,4.804172973738041,0.49441239743689636,20.10417297373804,0.6751076682609591,5.316756263058194,0.6751076682609565,20.616756263058193
0.4923876571117125,4.779127764573084,0.49238765711170984,20.079127764573084,0.6731204548206575,5.29176772091728,0.6731204548206584,20.591767720917282
0.4903843081146526,4.753961482478868,0.4903843081146526,20.05396148247887,0.671154262165186,5.266657521828853,0.6711542621651851,20.566657521828855
0.48842215565890434,4.728731831887929,0.4884221556589061,20.02873183188793,0.6692285124018849,5.241482879715548,0.6692285124018831,20.54148287971555
0.48652149549758494,4.703497611751015,0.48652149549758406,20.003497611751015,0.6673631085731708,5.216302091195947,0.6673631085731699,20.516302091195946
0.4846530102089348,4.678140111974678,0.4846530102089339,19.978140111974678,0.6655293198727001,5.190997135867592,0.6655293198727037,20.490997135867595
0.48280551381936654,4.652652574897695,0.48280551381936476,19.952652574897694,0.6637161591258174,5.165561566466122,0.6637161591258156,20.46556156646612
0.48098244462563855,4.627021602510263,0.48098244462563855,19.927021602510266,0.6619270045487191,5.139981890052605,0.6619270045487227,20.439981890052607
0.4791908104796505,4.601268358714549,0.4791908104796505,19.90126835871455,0.6601687382376822,5.114279075503963,0.6601687382376795,20.414279075503963
0.477432485626303,4.5754018303521,0.47743248562630214,19.8754018303521,0.6584432005360226,5.088462057376953,0.6584432005360235,20.388462057376955
0.475704820155463,4.549426690356391,0.4757048201554639,19.849426690356392,0.6567477881495485,5.062535581912993,0.6567477881495485,20.362535581912994
0.47397731289158784,4.5232147287931515,0.4739773128915914,19.823214728793154,0.6550525474931854,5.03637228812724,0.6550525474931845,20.33637228812724
0.47228443577505086,4.496894410330293,0.4722844357750482,19.796894410330292,0.6533913322863949,5.010099681525704,0.6533913322863967,20.310099681525706
0.4706284317440814,4.470447042206375,0.47062843174408187,19.770447042206378,0.6517663469187367,4.983699007722054,0.6517663469187376,20.283699007722056
0.46901645704077755,4.443862439357301,0.46901645704077666,19.7438624393573,0.6501846212841391,4.957159883465095,0.65018462128414,20.257159883465096
0.4674407497104829,4.417186242092261,0.46744074971048377,19.71718624209226,0.6486385278514764,4.930528162801687,0.6486385278514746,20.230528162801686
0.4659040808752031,4.390424799071792,0.46590408087520174,19.690424799071792,0.6471307880285568,4.903810117279636,0.6471307880285586,20.203810117279637
0.4644093575346373,4.363585208165955,0.46440935753463464,19.663585208165955,0.6456642566394173,4.87701276386404,0.6456642566394173,20.17701276386404
0.46296023709526324,4.3366631053788245,0.46296023709526324,19.636663105378826,0.6442425264009595,4.850131637215609,0.6442425264009586,20.15013163721561
0.461560924706212,4.309640915004749,0.46156092470621246,19.60964091500475,0.6428697289134879,4.82314904549532,0.6428697289134888,20.12314904549532
0.4602162539172938,4.282574910672598,0.4602162539172916,19.582574910672598,0.6415506081661233,4.796121126497067,0.6415506081661206,20.096121126497067
0.4588883626912512,4.2554403331398065,0.4588883626912512,19.555440333139806,0.6402479761794586,4.769024172148559,0.6402479761794595,20.06902417214856
0.45751240654207326,4.228165429369191,0.4575124065420759,19.528165429369192,0.6388981448043598,4.741788230594336,0.638898144804358,20.041788230594335
0.45600554623817535,4.200687194223967,0.456005546238174,19.500687194223968,0.6374197502597472,4.714352596887728,0.637419750259749,20.01435259688773
0.45446678181440436,4.173268059404951,0.4544667818144035,19.47326805940495,0.6359100176967187,4.686976948384552,0.6359100176967161,19.98697694838455
0.4530764101261351,4.146109897123892,0.45307641012613686,19.446109897123893,0.6345460325435033,4.659858150934879,0.6345460325435006,19.959858150934878
0.4519510336681707,4.119295467890242,0.45195103366817335,19.419295467890244,0.6334447769927731,4.6330811516416945,0.6334447769927714,19.933081151641694
0.45103030446311543,4.092643195262288,0.45103030446311365,19.392643195262288,0.6325814209163378,4.60654217045141,0.6325814209163383,19.90654217045141
0.4502890079853321,4.066086717299798,0.45028900798532945,19.366086717299797,0.631885480297175,4.580074485001541,0.6318854802971785,19.880074485001543
0.449583614367449,4.0390988963437415,0.4495836143674481,19.339098896343742,0.6312229667256721,4.553170348284042,0.6312229667256695,19.853170348284042
0.448920555815135,4.012155110073895,0.44892055581513546,19.312155110073896,0.6305999535547948,4.5263044679559306,0.6305999535547961,19.826304467955932
0.44839602198241213,3.985327206140715,0.44839602198241124,19.285327206140714,0.6301061958361016,4.4995355802887875,0.6301061958361025,19.79953558028879
0.44799326941950124,3.9584348306646007,0.4479932694195021,19.2584348306646,0.6297260419170292,4.472685531884406,0.6297260419170279,19.772685531884406
0.44771159468065935,3.9315516201868155,0.44771159468065846,19.231551620186817,0.6294588469505955,4.445828088574044,0.6294588469505946,19.745828088574044
0.44764639374787984,3.90492344394237,0.4476463937478776,19.20492344394237,0.6293936552925907,4.419196202888432,0.6293936552925921,19.719196202888433
0.44779352304096687,3.8785538999494062,0.44779352304096776,19.178553899949407,0.6295266009085028,4.392794038692154,0.6295266009085054,19.692794038692156
0.44811068832957224,3.8524183301416186,0.4481106883295709,19.152418330141618,0.6298182198891467,4.3666027059837,0.6298182198891453,19.6666027059837
0.4486062707337468,3.826573293206682,0.44860627073374815,19.126573293206683,0.6302763410296173,4.340677645148873,0.6302763410296173,19.640677645148873
0.4492834424259038,3.8010663035439376,0.44928344242590157,19.101066303543938,0.6309039318276453,4.315065959982873,0.6309039318276461,19.615065959982875
0.4501463416136371,3.7759452401310303,0.4501463416136353,19.07594524013103,0.6317048610528113,4.289814986774783,0.6317048610528104,19.589814986774783
0.4511636735475584,3.7511877731099785,0.4511636735475584,19.05118777310998,0.632692570580375,4.265000920763644,0.6326925705803745,19.565000920763644
0.4523576549707622,3.7268964355635568,0.4523576549707613,19.026896435563557,0.6338669491849158,4.24067720750241,0.6338669491849167,19.540677207502412
0.45374015098645826,3.7031159685447745,0.4537401509864587,19.003115968544776,0.635226467886981,4.21685912241867,0.6352264678869837,19.516859122418673
0.4553116840107947,3.679880068591718,0.4553116840107947,18.97988006859172,0.6367716376446073,4.193580346538033,0.6367716376446069,19.49358034653803
0.4572043642419903,3.6575742336868537,0.45720436424199207,18.957574233686856,0.6386320286951443,4.171223073076752,0.6386320286951452,19.471223073076754
0.45932024540874217,3.6359602650433636,0.4593202454087404,18.935960265043363,0.6407115879207832,4.149551523886079,0.6407115879207836,19.44955152388608
0.46164973112115204,3.615041378688208,0.4616497311211525,18.91504137868821,0.643000906609835,4.128569143203493,0.643000906609835,19.428569143203493
0.46419881624603887,3.5948626125898633,0.4641988162460393,18.894862612589865,0.6455058702301857,4.108320802185217,0.6455058702301848,19.408320802185216
0.46706837574356763,3.575575110364383,0.46706837574356896,18.875575110364384,0.6483255480321604,4.08895485739165,0.6483255480321617,19.388954857391653
0.4709217792379543,3.5522115491642627,0.47092177923795475,18.852211549164263,0.6521119463515839,4.065485678830733,0.6521119463515852,19.365485678830733
0.4750622367508761,3.529996029952592,0.4750622367508761,18.829996029952593,0.6561803595003388,4.043156388829618,0.6561803595003397,19.34315638882962
0.4794903078672257,3.509081266255698,0.479490307867227,18.8090812662557,0.6605311886726604,4.0221198802476055,0.6605311886726604,19.322119880247605
0.4841748630167788,3.489456539267678,0.48417486301677926,18.78945653926768,0.6651338590252944,4.002366294464517,0.6651338590252962,19.30236629446452
0.48924239478547715,3.471429285146781,0.4892423947854745,18.77142928514678,0.6701120950371067,3.9841997812506302,0.6701120950371084,19.28419978125063
0.4947933148931689,3.4552082392058843,0.4947933148931689,18.755208239205885,0.6755638623017184,3.9678258684280556,0.6755638623017184,19.267825868428055
0.5004077624503158,3.439835994972327,0.5004077624503154,18.739835994972328,0.6810779221257057,3.952296801372905,0.6810779221257057,19.252296801372907
0.5062364201261644,3.425668866234507,0.5062364201261644,18.725668866234507,0.6868022602236716,3.9379668201262774,0.6868022602236721,19.237966820126278
0.5121851752074411,3.412574596008906,0.512185175207442,18.712574596008906,0.6926444710041086,3.924706307568223,0.6926444710041082,19.224706307568223
0.5181026749548661,3.4002555061665403,0.5181026749548678,18.700255506166542,0.6984559510819452,3.912221832817336,0.6984559510819466,19.212221832817338
0.5241198111358596,3.3889019837533576,0.5241198111358578,18.688901983753357,0.7043652190613185,3.9007001119033617,0.7043652190613194,19.200700111903362
0.5306054090520176,3.379264935656705,0.5306054090520149,18.679264935656704,0.7107338900542781,3.8908828717055424,0.7107338900542786,19.190882871705544
0.5372356909422984,3.370415926580923,0.5372356909422962,18.670415926580922,0.7172445543897945,3.8818496968100016,0.7172445543897936,19.18184969681
0.5441420809482431,3.362477177807848,0.5441420809482409,18.662477177807848,0.724024889440289,3.873716692491873,0.7240248894402868,19.173716692491872
0.55120700951935,3.354974804593758,0.5512070095193522,18.65497480459376,0.7309600541556707,3.866014237274588,0.7309600541556698,19.166014237274588
0.5582945486903972,3.3473327411147884,0.5582945486903945,18.647332741114788,0.7379174322921056,3.858171461767955,0.7379174322921074,19.158171461767957
0.5653221531232155,3.3390714768610925,0.5653221531232155,18.639071476861094,0.7448160469422622,3.8497110802341816,0.7448160469422618,19.149711080234184
0.5721424676635638,3.3295927555860163,0.5721424676635642,18.629592755586017,0.751511335025786,3.840038742595037,0.7515113350257856,19.14003874259504
0.5788451218790791,3.318723754798048,0.5788451218790769,18.618723754798047,0.7580912223546217,3.8289795314264454,0.7580912223546221,19.128979531426445
0.5853582163546984,3.305869568139313,0.5853582163546953,18.605869568139312,0.76448516797393,3.8159406073853575,0.7644851679739304,19.115940607385358
0.5918333779265263,3.2915248001487183,0.5918333779265268,18.59152480014872,0.7708412674885232,3.8014110592798356,0.7708412674885246,19.101411059279837
0.5982811944764803,3.2756761559011016,0.5982811944764812,18.575676155901103,0.7771696592113542,3.78537686645694,0.7771696592113528,19.08537686645694
0.6043170600219216,3.257124090181685,0.6043170600219199,18.557124090181684,0.7830939567235227,3.7666512509363415,0.7830939567235227,19.066651250936342
0.6100081585886432,3.2360821151356918,0.6100081585886414,18.53608211513569,0.7886811696831568,3.7454471536656664,0.788681169683155,19.045447153665666
0.6151307939423525,3.2119965354208695,0.6151307939423525,18.51199653542087,0.7937108986719617,3.7212162115290472,0.7937108986719608,19.021216211529048
0.6197430297133315,3.185630691314128,0.6197430297133302,18.485630691314128,0.798239802532728,3.6947197134296244,0.7982398025327271,18.994719713429625
0.6238731297971856,3.157318975726339,0.6238731297971825,18.457318975726338,0.8022955998376333,3.666291227063632,0.8022955998376311,18.966291227063632
0.627569409397196,3.12739392037902,0.6275694093971964,18.42739392037902,0.8059256909872943,3.6362618858279805,0.8059256909872943,18.93626188582798
0.6307960752430657,3.09587090203789,0.6307960752430688,18.395870902037892,0.8090949408927308,3.604648088566913,0.8090949408927344,18.904648088566915
0.633619558506382,3.063106922384498,0.633619558506382,18.3631069223845,0.811868530430353,3.5718049196565187,0.8118685304303526,18.87180491965652
0.6361736755402649,3.0295585084797714,0.6361736755402632,18.32955850847977,0.8143777764477549,3.5381850575051503,0.8143777764477527,18.83818505750515
0.6385171793212909,2.995373424323544,0.6385171793212905,18.295373424323543,0.816680110810561,3.503934411339832,0.8166801108105588,18.80393441133983
0.6407673264229099,2.9605609423769113,0.6407673264229103,18.260560942376912,0.8188894542303986,3.4690580359061296,0.8188894542303977,18.76905803590613
0.642902699483574,2.92544254269028,0.6429026994835745,18.22544254269028,0.8209861444214472,3.4338789806922576,0.8209861444214468,18.733878980692257
0.6450910644634997,2.890554908905214,0.6450910644634966,18.190554908905213,0.823134727133696,3.3989288783503975,0.8231347271336951,18.698928878350397
0.6471016708687851,2.8552108790300244,0.6471016708687856,18.155210879030026,0.8251088823383337,3.3635275212188374,0.8251088823383341,18.66352752121884
