Color,Mag
0.6707999999999998,20.1692
0.6911999999999985,19.032
0.7281999999999975,20.2305
0.6486000000000018,19.5271
0.6533000000000015,19.3688
0.7891000000000012,18.696
0.7586000000000013,18.8686
0.6579000000000015,20.0214
0.7027000000000001,19.5029
0.6579999999999977,19.4622
0.6689000000000007,19.8556
0.6853000000000016,19.2679
0.6657000000000011,19.4205
0.660499999999999,19.7689
0.8316999999999979,18.0825
0.6667000000000023,19.62
0.753300000000003,19.6381
0.6539999999999999,19.6137
0.6517000000000017,19.8484
0.6805000000000021,20.1045
0.6441000000000017,19.8262
1.764599999999998,20.1833
0.6490000000000009,19.6647
0.6631,19.7813
0.8153000000000006,18.3889
0.710799999999999,18.9667
0.6693999999999996,19.8437
0.6742999999999988,19.1358
0.6731999999999978,20.0325
0.7311000000000014,18.8903
0.834699999999998,17.8173
0.6528999999999989,19.8938
0.6983999999999995,19.0351
0.7391000000000005,18.8655
0.7271000000000001,18.9448
0.6640999999999977,19.8724
0.6554000000000002,19.5738
0.6697999999999986,19.1882
0.6467999999999989,20.2031
0.6770999999999994,19.689
0.6788000000000025,19.5712
0.6433,19.792
0.8314999999999984,18.3857
0.7126999999999981,19.8816
0.6983999999999995,19.8009
0.6789000000000023,20.1108
0.6560999999999986,19.4929
0.7039000000000009,17.6292
0.6481999999999992,19.5917
0.8451999999999984,17.2774
0.07249999999999801,18.1528
0.6755999999999993,20.2328
0.6951999999999998,18.9664
0.6459999999999972,19.3557
0.7111000000000018,18.9127
0.6661999999999999,20.0339
0.6712999999999987,19.6342
0.8409999999999975,17.8907
0.6551000000000009,19.1641
0.6692,19.7109
0.658100000000001,19.3109
0.7037000000000013,20.1004
0.6935000000000002,19.8274
0.7054000000000009,19.0131
0.6700999999999979,19.3663
0.6820999999999984,19.8345
0.6417999999999999,19.8235
0.6845999999999997,19.4202
0.6936,19.2052
0.6513999999999989,19.9092
0.6951999999999998,20.1354
0.6768999999999998,20.0659
0.6920000000000002,18.8548
0.6631999999999998,20.1419
0.6567000000000007,19.9481
0.6692999999999998,19.1418
0.6676000000000002,20.0656
0.8777000000000008,17.1016
0.6590000000000025,19.507
0.7932999999999986,18.7735
0.6449999999999996,19.1965
0.6831999999999994,20.2808
0.6834000000000024,20.1273
0.6599000000000004,19.3568
0.6617999999999995,19.4802
0.682699999999997,20.1348
0.6702000000000012,19.1662
0.6645000000000003,20.0414
0.6716999999999977,20.1468
0.8277000000000001,18.1433
0.6585999999999999,19.2726
0.6583999999999968,19.3665
0.6512000000000029,19.6654
0.6393999999999984,19.8021
0.7417999999999978,18.9138
0.6721000000000004,20.2192
0.6611999999999973,19.226
0.6556999999999995,20.1068
0.6711999999999989,19.0211
0.7285000000000004,19.7703
0.5549999999999997,18.9302
0.692499999999999,20.1769
0.6448,19.2874
0.653299999999998,19.5738
0.6813000000000002,19.5471
0.6754999999999995,19.7329
0.6473000000000013,20.2554
0.6559999999999988,19.5905
0.6740999999999993,19.8313
0.6986999999999988,19.0443
0.7124999999999986,18.9955
0.9923000000000002,22.7168
0.6674000000000007,19.491
0.6728999999999985,19.5219
0.8932000000000002,16.4527
0.646600000000003,19.9109
0.6540999999999997,20.0082
0.6678999999999995,19.5285
0.6580000000000013,19.8502
0.8824000000000005,17.0772
0.6609000000000016,19.7348
0.6483000000000025,19.4017
0.6549000000000014,19.6586
0.7582000000000022,19.8393
0.8717999999999968,19.7004
0.6570999999999998,19.5989
0.657,19.5577
0.7929999999999993,18.7835
0.7289999999999992,20.1951
0.8107000000000006,17.9208
0.7477000000000018,20.23
0.6701999999999977,19.1939
0.7965000000000018,18.8057
0.6967999999999996,19.0305
0.6899000000000015,20.2363
0.6593000000000018,19.6448
0.666599999999999,20.0104
0.657,19.5049
0.6477000000000004,19.5908
0.6689000000000007,19.9585
0.6544999999999987,19.9396
0.6661999999999999,19.274
0.6610999999999976,19.313
0.6626000000000012,19.6751
0.730599999999999,20.1849
0.6718999999999973,19.3696
0.6638000000000019,19.4358
0.6424999999999983,19.4015
0.6675000000000004,19.8721
0.7079999999999984,20.1632
0.6631,19.8138
0.6641000000000012,19.5683
0.6602999999999994,19.6733
0.9003999999999994,16.3264
0.8450999999999986,18.2521
0.6602000000000032,19.7935
0.6909000000000027,20.2402
0.6562999999999981,19.7395
0.7068000000000012,18.9145
0.6616999999999997,20.1162
0.6486000000000018,19.8378
0.6707999999999998,19.9465
0.6746999999999979,20.1484
0.6625999999999976,19.7309
0.6658000000000008,19.9875
0.879900000000001,16.7223
0.6803999999999988,19.6996
0.673099999999998,19.2611
0.6743000000000023,20.0302
0.6660000000000004,20.2009
0.8187999999999995,17.9786
0.706199999999999,18.9288
0.6471000000000018,19.6687
0.7221000000000011,18.9604
0.6784999999999997,19.69
0.6685999999999979,20.1694
0.6815999999999995,19.8904
0.6689000000000007,19.5467
0.6433,20.1547
0.6585000000000001,19.7601
0.7155999999999985,18.5975
0.6833999999999989,19.5217
0.6965000000000003,20.2545
0.6851999999999983,20.0503
0.6416000000000004,19.442
0.6746999999999979,20.0418
0.6835999999999984,20.2245
0.696900000000003,20.1031
0.6978000000000009,18.9069
0.6564000000000014,19.2225
0.6623000000000019,19.8382
0.6865000000000023,19.0633
0.7405000000000008,18.8977
0.6551999999999971,19.8818
0.6534000000000013,19.3382
0.6254000000000026,19.8882
0.6765000000000008,19.1551
0.714500000000001,18.9544
0.8007000000000026,18.3545
0.8121999999999971,18.0325
0.6689000000000007,19.8399
0.8122000000000007,18.219
0.6473000000000013,19.6949
0.6612000000000009,19.4736
0.6944999999999979,18.9428
0.7214999999999989,19.7721
0.6555999999999997,19.4685
0.6616999999999997,19.3223
0.6675000000000004,19.9959
0.7646000000000015,18.8532
0.6613000000000007,19.9376
0.6307000000000009,19.9131
0.7090999999999994,18.9534
0.6771000000000029,19.8806
0.6810000000000009,19.1718
0.7258999999999993,18.9621
0.6381999999999977,19.6011
0.8732999999999986,16.7091
0.6634000000000029,20.0573
0.8496000000000024,17.981
0.6798000000000002,19.7598
0.9162999999999997,19.7881
0.6625000000000014,20.0929
0.8842999999999996,18.6905
0.7700999999999993,18.7461
0.8366000000000007,18.5024
0.680299999999999,19.3816
0.6404999999999994,19.4364
0.6629000000000005,19.9025
0.6878999999999991,20.1492
0.7711000000000006,18.8013
0.911999999999999,16.8422
0.649799999999999,20.0502
0.703400000000002,20.0026
0.6794000000000011,19.9984
0.6792000000000016,19.5953
0.6684999999999981,20.0769
0.6405999999999992,19.5639
0.6494,19.5551
0.8246000000000002,18.1326
0.6368000000000009,19.5972
0.6595000000000013,19.7665
0.6568000000000005,19.8309
0.6783999999999999,19.9662
0.7210000000000001,18.9193
0.6585999999999999,19.7855
0.8035999999999994,17.8472
0.6916000000000011,19.0709
0.6676000000000002,19.7786
0.6523000000000003,19.5096
0.6641000000000012,19.7816
0.6774000000000022,19.2584
0.7377000000000002,18.9233
0.6833999999999989,19.1378
0.7496000000000009,17.6068
0.6458000000000013,19.9147
0.6601999999999997,19.524
0.6700000000000017,19.9449
0.664399999999997,20.1669
0.6773999999999987,19.5641
0.6788999999999987,19.1142
0.7262999999999984,18.3497
0.8469999999999978,17.5964
0.8277000000000001,17.8159
0.6716000000000015,20.0103
0.7238000000000007,18.9638
0.7859000000000016,18.7648
0.6964000000000006,19.0457
0.8457000000000008,19.388
0.12659999999999982,17.1387
0.6773000000000025,19.9874
0.6494,19.5902
0.7886000000000024,18.7768
0.685100000000002,19.9749
0.668800000000001,19.8263
0.840600000000002,17.899
0.7349999999999994,18.7668
0.8462000000000032,17.4261
0.6875999999999998,19.0449
0.7378999999999998,18.9083
0.6724999999999994,19.2553
0.6567000000000007,19.663
0.6719000000000008,19.2118
0.6734999999999971,20.1606
0.6542999999999992,19.5266
0.6439999999999984,19.3285
0.7487999999999992,19.6376
0.8277999999999999,18.4443
0.8577000000000012,18.3531
0.6650999999999989,19.846
0.6553000000000004,20.0944
0.566200000000002,19.219
0.6646000000000001,20.0702
0.6528999999999989,19.2184
0.6869000000000014,19.6108
0.6839000000000013,19.8932
0.6832999999999991,20.2894
0.6686999999999976,20.217
0.6908999999999992,19.0109
0.6843000000000004,20.2081
0.6594999999999978,19.2993
0.6818999999999988,20.1621
0.7408999999999999,18.8349
0.6703999999999972,19.1712
0.6494999999999997,20.0181
0.6334000000000017,19.4567
0.6562999999999981,19.8203
0.8659999999999997,17.447
0.6659000000000006,20.1342
0.8587999999999987,18.0306
0.8459000000000003,18.4705
0.6662999999999997,19.3013
0.7587999999999973,18.8238
0.715600000000002,18.9493
0.6554000000000002,19.8639
0.8426000000000009,17.8866
0.6776000000000018,20.05
0.6630000000000003,19.4811
0.772199999999998,18.7612
0.6574999999999989,19.6889
0.6753999999999998,19.9943
0.6670000000000016,19.4175
0.648299999999999,20.0401
0.6648999999999994,19.1575
0.659200000000002,19.574
0.6629000000000005,19.5466
0.6659000000000006,19.5046
0.6902000000000008,20.2333
0.8782000000000032,17.4444
0.8096999999999994,18.1902
0.6896000000000022,20.0453
0.6402000000000001,19.6816
0.639800000000001,19.6722
0.6541999999999994,19.2076
0.8120000000000012,18.0179
0.8434999999999988,17.9519
0.6469999999999985,19.7485
0.6691000000000003,19.6744
0.6861999999999995,20.1002
0.6981000000000002,19.7466
0.7272999999999996,18.8456
0.6623999999999981,19.8477
0.8905999999999992,16.633
0.6555,19.871
0.7060999999999993,18.9754
0.6636999999999986,20.1768
0.7149999999999999,18.9974
0.7691000000000017,18.859
0.6574999999999989,19.541
0.6817999999999991,20.1059
0.1252999999999993,17.2665
0.714500000000001,20.2193
0.6932000000000009,19.7092
0.6754999999999995,19.7072
0.6724999999999994,19.5316
0.7987000000000002,18.8135
0.6530000000000022,19.4265
0.6767000000000003,19.1335
0.7191999999999972,18.9274
0.6812000000000005,19.5467
0.6707000000000001,19.6266
0.6672999999999973,20.2169
0.6950000000000003,19.026
0.6392999999999986,20.1724
0.6661999999999999,19.8647
0.6396000000000015,19.7528
0.6700000000000017,20.2267
0.7784999999999975,18.8115
0.8357000000000028,18.3148
0.6416000000000004,19.4298
0.6839000000000013,18.9188
0.689700000000002,18.9843
0.6793000000000013,19.6761
0.6705000000000005,20.256
0.7504000000000026,19.4812
0.6600999999999999,19.7446
0.6732000000000014,19.1125
0.6702000000000012,20.0348
0.7149000000000001,20.0956
0.6795000000000009,19.9714
0.6695999999999991,19.4007
0.6618999999999993,19.8701
0.6812000000000005,19.8387
0.8857000000000017,16.6139
0.680299999999999,20.0136
0.8971000000000018,16.8972
0.6786999999999992,20.1865
0.7053000000000011,18.9262
0.6478000000000002,19.1784
0.6591999999999985,19.935
0.7230000000000025,18.9064
0.659399999999998,20.054
0.6487999999999978,19.6405
0.6568000000000005,19.7572
0.6626000000000012,19.8973
0.6661999999999999,20.0189
0.8578999999999972,17.2871
0.6579000000000015,19.1929
0.6817000000000029,20.0222
0.6697999999999986,20.1311
0.6868000000000016,19.9144
0.7605000000000004,18.8868
0.6670000000000016,20.1931
0.7241999999999997,19.8329
0.6682999999999986,19.9606
0.6750000000000007,20.1174
0.6745000000000019,20.1173
0.6739999999999995,19.9335
0.6737000000000002,20.0214
0.6815999999999995,19.1992
0.6696999999999989,20.2262
0.697499999999998,20.0093
0.6947999999999972,20.1348
0.6603999999999992,20.0622
0.8249999999999993,17.6536
0.6524000000000001,19.6477
0.6682000000000023,20.1856
0.6346999999999987,19.4195
0.6508000000000003,19.4343
0.6586999999999996,19.4583
0.8083999999999989,18.7471
0.6814,20.1644
0.7165999999999997,19.2457
0.660300000000003,19.5055
0.7262000000000022,20.1597
0.6664999999999992,19.8138
0.6677,19.2611
0.657,19.8709
0.6797000000000004,20.1331
0.6687000000000012,19.2529
0.6752000000000002,20.0344
0.1720000000000006,17.0709
0.6711999999999989,19.5022
0.6815999999999995,20.198
0.6518000000000015,20.1616
0.6663999999999994,19.6834
0.6586999999999996,19.8527
0.6595000000000013,19.6093
0.6551000000000009,19.2715
0.7995999999999981,18.4411
0.8081999999999994,18.415
0.6938999999999993,19.032
0.6861999999999995,19.855
0.4035000000000011,18.8241
0.6678999999999995,19.2458
0.6463000000000001,19.8856
0.6598000000000006,19.6171
0.6698000000000022,19.3316
0.6402999999999999,19.703
0.6733000000000011,19.0349
0.7028999999999996,20.1588
0.6479999999999997,19.6153
0.6529999999999987,19.9968
0.6702999999999975,20.0675
0.6717000000000013,19.7618
0.8475999999999999,17.6821
0.6609999999999978,19.8849
0.6533999999999978,19.9197
0.6507000000000005,19.9496
0.6666999999999987,19.5762
0.6829999999999998,19.4027
0.6434999999999995,19.7336
0.6624000000000017,19.5869
0.6601999999999997,19.6826
0.6382999999999974,20.0691
0.6829999999999998,20.0044
0.6865999999999985,20.0175
0.6784999999999997,19.1056
0.6687000000000012,19.565
0.6749000000000009,19.8606
0.690999999999999,19.0356
0.6615000000000002,19.2976
0.6617999999999995,20.1271
0.6699999999999982,20.0539
0.6663999999999994,19.2531
0.6712999999999987,20.2271
0.7055000000000007,18.9773
0.6761000000000017,19.1718
0.7850999999999999,18.7381
0.6734000000000009,19.8707
0.6774000000000022,19.8533
0.6788999999999987,19.096
0.6644000000000005,20.1361
0.6735999999999969,20.0922
0.6610000000000014,19.9054
0.6709999999999994,19.8908
0.6698000000000022,19.8241
0.6550000000000011,19.3702
0.6441999999999979,19.4243
0.6527999999999992,19.627
0.680100000000003,20.0039
0.6677999999999997,19.2512
0.6851999999999983,20.1358
0.6784999999999997,19.7938
0.6431000000000004,20.1599
0.7507999999999981,18.7885
0.6551000000000009,19.7142
0.6556999999999995,19.7949
0.6569000000000003,19.2591
0.6778000000000013,19.0817
0.6739999999999995,20.1775
0.6900000000000013,20.0802
0.6433999999999997,19.2542
0.6950000000000003,18.9452
0.8262999999999998,18.5636
0.6671999999999976,19.9274
0.6736000000000004,19.9848
0.6687000000000012,19.2684
0.6569000000000003,19.4831
0.6829000000000001,19.7225
0.8477999999999994,17.2236
0.6758999999999986,19.1038
0.8623000000000012,17.3561
0.7109999999999985,19.6403
0.034600000000001074,19.1844
0.668099999999999,19.3019
0.6759999999999984,19.6468
0.6768999999999998,20.0941
0.6402999999999999,19.9415
0.677500000000002,19.9322
0.9128000000000007,16.4069
0.6671000000000014,19.7448
0.6870000000000012,19.728
0.6368000000000009,19.4389
0.6692999999999998,19.9617
0.6674000000000007,19.2713
0.6515999999999984,19.3814
0.6745999999999981,19.1851
0.6448,19.7349
0.6632999999999996,19.3861
0.6710000000000029,19.6472
0.6795000000000009,19.3432
0.6551000000000009,19.4078
0.6539999999999999,19.6966
0.6759000000000022,20.2281
0.6491000000000007,19.5271
0.6450999999999993,19.7347
0.8099999999999987,18.5493
0.6701000000000015,19.6768
0.6567000000000007,19.3332
0.8774000000000015,17.0788
0.6608000000000018,19.9874
