WFC3_UVIS_F606W,WFC3_UVIS_F814W,color,mag
21.191898980919124,20.463472148210773,0.728426832708351,21.191898980919124
21.168526699238683,20.44262590847764,0.7259007907610417,21.168526699238683
21.14512514569615,20.421719957667936,0.7234051880282131,21.14512514569615
21.122174948411736,20.40107314977953,0.7211017986322048,21.122174948411736
21.098979340750766,20.380217539413046,0.7187618013377204,21.098979340750766
21.0757136398432,20.3592852272291,0.7164284126140998,21.0757136398432
21.052373393893987,20.338264256848134,0.7141091370458525,21.052373393893987
21.028956623057084,20.31715088465968,0.7118057383974055,21.028956623057084
21.00545915567136,20.29594337038853,0.7095157852828287,21.00545915567136
20.98191568051589,20.274666456395543,0.7072492241203463,20.98191568051589
20.95833861894539,20.25333032968591,0.7050082892594816,20.95833861894539
20.934670745330223,20.23189265729955,0.7027780880306729,20.934670745330223
20.910910662050114,20.210352343197247,0.7005583188528668,20.910910662050114
20.887051544425162,20.188691110360057,0.6983604340651048,20.887051544425162
20.863092881653444,20.166906829124738,0.6961860525287058,20.863092881653444
20.83902986071578,20.145003250916762,0.6940266097990175,20.83902986071578
20.814863414462156,20.122983515785414,0.691879898676742,20.814863414462156
20.79059194461313,20.100848871438984,0.6897430731741458,20.79059194461313
20.766208429021294,20.078573655959715,0.6876347730615784,20.766208429021294
20.74170471174307,20.05615972165136,0.6855449900917101,20.74170471174307
20.71705682304942,20.033610722460352,0.683446100589066,20.71705682304942
20.69205909119639,20.010754609998465,0.6813044811979267,20.69205909119639
20.666944336717876,19.98775990968419,0.679184427033686,20.666944336717876
20.64177303233196,19.96465354456146,0.6771194877705007,20.64177303233196
20.616756263058193,19.941648594797236,0.6751076682609565,20.616756263058193
20.591767720917282,19.918647266096624,0.6731204548206584,20.591767720917282
20.566657521828855,19.89550325966367,0.6711542621651851,20.566657521828855
20.54148287971555,19.872254367313666,0.6692285124018831,20.54148287971555
20.516302091195946,19.848938982622776,0.6673631085731699,20.516302091195946
20.490997135867595,19.82546781599489,0.6655293198727037,20.490997135867595
20.46556156646612,19.801845407340306,0.6637161591258156,20.46556156646612
20.439981890052607,19.778054885503884,0.6619270045487227,20.439981890052607
20.414279075503963,19.754110337266283,0.6601687382376795,20.414279075503963
20.388462057376955,19.730018856840932,0.6584432005360235,20.388462057376955
20.362535581912994,19.705787793763445,0.6567477881495485,20.362535581912994
20.33637228812724,19.681319740634056,0.6550525474931845,20.33637228812724
20.310099681525706,19.65670834923931,0.6533913322863967,20.310099681525706
20.283699007722056,19.63193266080332,0.6517663469187376,20.283699007722056
20.257159883465096,19.606975262180956,0.65018462128414,20.257159883465096
20.230528162801686,19.581889634950212,0.6486385278514746,20.230528162801686
20.203810117279637,19.55667932925108,0.6471307880285586,20.203810117279637
20.17701276386404,19.531348507224624,0.6456642566394173,20.17701276386404
20.15013163721561,19.50588911081465,0.6442425264009586,20.15013163721561
20.12314904549532,19.480279316581832,0.6428697289134888,20.12314904549532
20.096121126497067,19.454570518330947,0.6415506081661206,20.096121126497067
20.06902417214856,19.4287761959691,0.6402479761794595,20.06902417214856
20.041788230594335,19.402890085789977,0.638898144804358,20.041788230594335
20.01435259688773,19.37693284662798,0.637419750259749,20.01435259688773
19.98697694838455,19.351066930687836,0.6359100176967161,19.98697694838455
19.959858150934878,19.325312118391377,0.6345460325435006,19.959858150934878
19.933081151641694,19.299636374648923,0.6334447769927714,19.933081151641694
19.90654217045141,19.27396074953507,0.6325814209163383,19.90654217045141
19.880074485001543,19.248189004704365,0.6318854802971785,19.880074485001543
19.853170348284042,19.221947381558373,0.6312229667256695,19.853170348284042
19.826304467955932,19.195704514401136,0.6305999535547961,19.826304467955932
19.79953558028879,19.169429384452688,0.6301061958361025,19.79953558028879
19.772685531884406,19.142959489967378,0.6297260419170279,19.772685531884406
19.745828088574044,19.11636924162345,0.6294588469505946,19.745828088574044
19.719196202888433,19.08980254759584,0.6293936552925921,19.719196202888433
19.692794038692156,19.06326743778365,0.6295266009085054,19.692794038692156
19.6666027059837,19.036784486094554,0.6298182198891453,19.6666027059837
19.640677645148873,19.010401304119256,0.6302763410296173,19.640677645148873
19.615065959982875,18.98416202815523,0.6309039318276461,19.615065959982875
19.589814986774783,18.958110125721973,0.6317048610528104,19.589814986774783
19.565000920763644,18.93230835018327,0.6326925705803745,19.565000920763644
19.540677207502412,18.906810258317496,0.6338669491849167,19.540677207502412
19.516859122418673,18.88163265453169,0.6352264678869837,19.516859122418673
19.49358034653803,18.856808708893425,0.6367716376446069,19.49358034653803
19.471223073076754,18.83259104438161,0.6386320286951452,19.471223073076754
19.44955152388608,18.808839935965295,0.6407115879207836,19.44955152388608
19.428569143203493,18.785568236593658,0.643000906609835,19.428569143203493
19.408320802185216,18.76281493195503,0.6455058702301848,19.408320802185216
19.388954857391653,18.74062930935949,0.6483255480321617,19.388954857391653
19.365485678830733,18.71337373247915,0.6521119463515852,19.365485678830733
19.34315638882962,18.68697602932928,0.6561803595003397,19.34315638882962
19.322119880247605,18.661588691574945,0.6605311886726604,19.322119880247605
19.30236629446452,18.637232435439223,0.6651338590252962,19.30236629446452
19.28419978125063,18.614087686213523,0.6701120950371084,19.28419978125063
19.267825868428055,18.592262006126337,0.6755638623017184,19.267825868428055
19.252296801372907,18.5712188792472,0.6810779221257057,19.252296801372907
19.237966820126278,18.551164559902606,0.6868022602236721,19.237966820126278
19.224706307568223,18.532061836564115,0.6926444710041082,19.224706307568223
19.212221832817338,18.51376588173539,0.6984559510819466,19.212221832817338
19.200700111903362,18.496334892842043,0.7043652190613194,19.200700111903362
19.190882871705544,18.480148981651265,0.7107338900542786,19.190882871705544
19.18184969681,18.464605142420208,0.7172445543897936,19.18184969681
19.173716692491872,18.449691803051586,0.7240248894402868,19.173716692491872
19.166014237274588,18.43505418311892,0.7309600541556698,19.166014237274588
19.158171461767957,18.42025402947585,0.7379174322921074,19.158171461767957
19.149711080234184,18.404895033291922,0.7448160469422618,19.149711080234184
19.14003874259504,18.388527407569253,0.7515113350257856,19.14003874259504
19.128979531426445,18.370888309071823,0.7580912223546221,19.128979531426445
19.115940607385358,18.351455439411428,0.7644851679739304,19.115940607385358
19.101411059279837,18.330569791791312,0.7708412674885246,19.101411059279837
19.08537686645694,18.308207207245587,0.7771696592113528,19.08537686645694
19.066651250936342,18.28355729421282,0.7830939567235227,19.066651250936342
19.045447153665666,18.25676598398251,0.788681169683155,19.045447153665666
19.021216211529048,18.227505312857087,0.7937108986719608,19.021216211529048
18.994719713429625,18.196479910896898,0.7982398025327271,18.994719713429625
18.966291227063632,18.163995627226,0.8022955998376311,18.966291227063632
18.93626188582798,18.130336194840687,0.8059256909872943,18.93626188582798
18.904648088566915,18.09555314767418,0.8090949408927344,18.904648088566915
18.87180491965652,18.059936389226166,0.8118685304303526,18.87180491965652
18.83818505750515,18.023807281057397,0.8143777764477527,18.83818505750515
18.80393441133983,17.987254300529273,0.8166801108105588,18.80393441133983
18.76905803590613,17.950168581675733,0.8188894542303977,18.76905803590613
18.733878980692257,17.91289283627081,0.8209861444214468,18.733878980692257
18.698928878350397,17.875794151216702,0.8231347271336951,18.698928878350397
18.66352752121884,17.838418638880505,0.8251088823383341,18.66352752121884
18.62775391380784,17.800815952526854,0.8269379612809864,18.62775391380784
18.59176164287491,17.763080369147367,0.8286812737275433,18.59176164287491
18.555510757664482,17.725185736484814,0.830325021179668,18.555510757664482
18.51902451922164,17.68714443493877,0.8318800842828722,18.51902451922164
18.482394805414344,17.649018424285497,0.833376381128847,18.482394805414344
18.445603027413757,17.610786929091297,0.8348160983224595,18.445603027413757
18.408642431821885,17.572464179222973,0.8361782525989128,18.408642431821885
18.371582442780884,17.534080350028272,0.8375020927526116,18.371582442780884
18.33443339751478,17.4956232463432,0.8388101511715789,18.33443339751478
18.29715598683471,17.457088869435605,0.840067117399105,18.29715598683471
18.25981053488847,17.41851158435878,0.8412989505296906,18.25981053488847
18.22239667208168,17.379893189810787,0.8425034822708923,18.22239667208168
18.184911437123993,17.34122758010013,0.8436838570238621,18.184911437123993
18.1473448497468,17.302507082104967,0.8448377676418346,18.1473448497468
18.109732219106043,17.263745490637213,0.84598672846883,18.109732219106043
18.07208015238711,17.224949785709306,0.8471303666778027,18.07208015238711
18.034402040957495,17.18611910171524,0.8482829392422566,18.034402040957495
17.99668426975051,17.14725775772307,0.8494265120274385,17.99668426975051
17.958950455405013,17.10839661395994,0.8505538414450733,17.958950455405013
17.921199191224552,17.069512331608667,0.8516868596158851,17.921199191224552
17.883420610275028,17.030606012249834,0.8528145980251942,17.883420610275028
17.845647210737013,16.991699763183945,0.8539474475530682,17.845647210737013
17.807854412555912,16.952772394988667,0.8550820175672449,17.807854412555912
17.77005955784901,16.913849398489734,0.856210159359275,17.77005955784901
17.732292927319342,16.87490493408873,0.8573879932306134,17.732292927319342
17.694659954060988,16.83587574100635,0.858784213054637,17.694659954060988
17.65709334182824,16.796841438101012,0.860251903727228,17.65709334182824
17.61952287967741,16.75780200525338,0.8617208744240301,17.61952287967741
17.581998209080133,16.718764561123113,0.8632336479570206,17.581998209080133
17.544466833999373,16.67971917769794,0.8647476563014322,17.544466833999373
17.506941808864312,16.64067008473985,0.8662717241244628,17.506941808864312
17.469537099185718,16.60164479794071,0.867892301245007,17.469537099185718
17.432175693280826,16.562624897947433,0.8695507953333923,17.432175693280826
17.39483051805937,16.52360811596887,0.8712224020904991,17.39483051805937
17.357508662579285,16.48458875133025,0.8729199112490349,17.357508662579285
17.32019180732509,16.445568734347034,0.8746230729780571,17.32019180732509
17.282888009952405,16.40655186735815,0.8763361425942549,17.282888009952405
17.245589204172784,16.367533034642705,0.8780561695300797,17.245589204172784
17.208300530303745,16.32851497286361,0.8797855574401368,17.208300530303745
17.171476038854404,16.2898355816443,0.8816404572101035,17.171476038854404
17.134797941241068,16.251262388117073,0.8835355531239948,17.134797941241068
17.09811728935177,16.212685217283973,0.8854320720677968,17.09811728935177
17.06147679871875,16.174122723437424,0.8873540752813263,17.06147679871875
17.02481599584652,16.13555240970372,0.8892635861427998,17.02481599584652
16.988155823241197,16.09698123254128,0.8911745906999151,16.988155823241197
16.95149495097956,16.058409412269484,0.8930855387100749,16.95149495097956
16.914842245255034,16.01983977691058,0.8950024683444546,16.914842245255034
16.878169842672282,15.981265261829115,0.8969045808431666,16.878169842672282
16.84150795030069,15.942693237970007,0.8988147123306849,16.84150795030069
16.804862371279135,15.90412865931051,0.9007337119686252,16.804862371279135
16.768213858094658,15.86556132176896,0.9026525363256983,16.768213858094658
16.73156357832063,15.826994965366207,0.9045686129544208,16.73156357832063
16.694979748439337,15.788451813768706,0.9065279346706312,16.694979748439337
16.658610889028186,15.74992405264868,0.9086868363795055,16.658610889028186
16.622386142491052,15.711413330589416,0.9109728119016367,16.622386142491052
16.58623070873322,15.672928636510443,0.9133020722227752,16.58623070873322
16.550118551205593,15.6344633059456,0.9156552452599929,16.550118551205593
16.51403000890388,15.59600866561304,0.9180213432908406,16.51403000890388
16.47796360181959,15.557563438735288,0.9204001630843006,16.47796360181959
16.44191572481148,15.519127686379312,0.9227880384321683,16.44191572481148
16.405886172095645,15.480701736890591,0.925184435205054,16.405886172095645
16.369889757963836,15.442290280914674,0.9275994770491618,16.369889757963836
16.33404507300634,15.403921798085051,0.9301232749212893,16.33404507300634
16.29821274566534,15.365560657931645,0.9326520877336932,16.29821274566534
16.26239642914477,15.327210490240526,0.9351859389042421,16.26239642914477
16.226588467005953,15.288869223586145,0.9377192434198083,16.226588467005953
16.190785450051663,15.250535902397706,0.9402495476539574,16.190785450051663
16.154994635905116,15.212216547002054,0.9427780889030615,16.154994635905116
16.119229665136686,15.173922850912657,0.9453068142240291,16.119229665136686
16.083483360752147,15.135675179814683,0.9478081809374643,16.083483360752147
16.0515960065205,15.10169473243346,0.9499012740870416,16.0515960065205
16.020195543130562,15.06796192026208,0.9522336228684818,16.020195543130562
15.985453055560978,15.03053861791732,0.9549144376436569,15.985453055560978
15.965557577543695,15.00997448502311,0.9555830925205857,15.965557577543695
15.979631794470734,15.026340295421125,0.9532914990496089,15.979631794470734
15.944893081090617,14.988916981513714,0.9559760995769029,15.944893081090617
15.912463036825356,14.953939594551727,0.9585234422736288,15.912463036825356
15.885702466664435,14.925101346075277,0.9606011205891587,15.885702466664435
15.853186579018058,14.889985797173233,0.963200781844824,15.853186579018058
15.818413012617924,14.852353556934759,0.9660594556831654,15.818413012617924
15.783648889479469,14.814726239446179,0.9689226500332904,15.783648889479469
15.748926015261434,14.777121219675033,0.9718047955864009,15.748926015261434
15.714193843051287,14.739513602815459,0.9746802402358288,15.714193843051287
15.679938674185461,14.702041380815723,0.9778972933697379,15.679938674185461
15.645795740597482,14.664593656406995,0.9812020841904872,15.645795740597482
15.611693579940537,14.627168721387378,0.9845248585531596,15.611693579940537
15.577685496079521,14.589792828210502,0.9878926678690192,15.577685496079521
15.543703655088962,14.552432922271388,0.9912707328175738,15.543703655088962
15.509739881885803,14.51508497889917,0.9946549029866336,15.509739881885803
15.475791131556,14.47774752768831,0.998043603867691,15.475791131556
15.441854126664916,14.440419152079691,1.0014349745852247,15.441854126664916
15.407926304392975,14.403098430844286,1.0048278735486882,15.407926304392975
15.374146585214996,14.365867649115895,1.0082789360991011,15.374146585214996
15.340379928231068,14.328647479062058,1.0117324491690098,15.340379928231068
15.30661410892915,14.291430934666979,1.0151831742621713,15.30661410892915
15.272846619586002,14.254216710443396,1.0186299091426054,15.272846619586002
15.239077902307711,14.21700493891701,1.022072963390702,15.239077902307711
15.205303280138802,14.179793575682869,1.0255097044559331,15.205303280138802
15.171519305641981,14.142580614646809,1.0289386909951723,15.171519305641981
15.137727569647565,14.10536690184918,1.0323606677983843,15.137727569647565
15.10507347677415,14.068837743721373,1.0362357330527772,15.10507347677415
15.072847289623391,14.032568904698364,1.0402783849250277,15.072847289623391
15.040597548082768,13.996290845541772,1.0443067025409967,15.040597548082768
15.00832433129548,13.960003391130876,1.0483209401646043,15.00832433129548
14.976044946234481,13.923743678979372,1.0523012672551086,14.976044946234481
14.943818362858911,13.887645251445306,1.0561731114136048,14.943818362858911
14.911615195710112,13.851563121579296,1.060052074130816,14.911615195710112
14.879430304555452,13.815494458396172,1.0639358461592803,14.879430304555452
14.847226899978855,13.779418968904176,1.0678079310746789,14.847226899978855
14.815464068052496,13.743506368538458,1.0719576995140372,14.815464068052496
14.784194596088497,13.707734966229687,1.0764596298588103,14.784194596088497
14.75295884763623,13.67198652229334,1.0809723253428896,14.75295884763623
14.721760890299667,13.636262884895675,1.0854980054039913,14.721760890299667
14.690665067970189,13.600599797878303,1.0900652700918858,14.690665067970189
14.659580529921577,13.56494711916506,1.0946334107565168,14.659580529921577
