Color,Mag
0.8693999999999988,21.8645
0.6588000000000029,19.5436
0.8864999999999981,21.9047
0.7766999999999982,19.9056
0.8712000000000018,21.9115
1.1150999999999982,23.1974
0.8122000000000007,18.1859
1.0317000000000007,22.4615
0.8582000000000001,18.2197
0.9022000000000006,22.318
0.6851999999999983,19.127
0.7545000000000002,20.4409
0.7781999999999982,21.1052
0.6734999999999971,19.2551
0.9367000000000019,21.3855
0.7925000000000004,21.4981
0.7711000000000006,21.4067
0.6606000000000023,19.577
0.7519000000000027,20.9188
1.4860000000000007,24.3709
0.6630000000000003,19.1861
0.6884000000000015,20.3644
0.6659000000000006,20.1342
0.6884999999999977,20.7551
1.2184999999999988,25.1774
0.8375000000000021,21.7524
0.7067000000000014,20.3956
0.9309000000000012,22.1169
0.7953999999999972,18.4259
0.9391999999999996,22.1223
0.7593999999999994,19.8971
0.9215000000000018,22.2483
0.8249999999999993,18.0703
1.0763999999999996,23.1532
0.6784999999999997,19.8745
0.6924000000000028,20.0649
0.9034000000000013,22.5681
0.9453999999999994,22.5425
0.9902999999999977,22.9519
0.6744999999999983,19.345
0.8156999999999996,21.566
0.6716000000000015,19.2645
0.6718000000000011,20.1567
0.6794000000000011,19.1701
0.6411999999999978,19.7961
0.647199999999998,19.4178
0.6778999999999975,20.3801
0.7115000000000009,20.7514
0.659799999999997,20.3589
0.6895999999999987,19.8738
1.0473,23.4071
0.7003000000000021,20.4251
0.6772999999999989,20.5556
0.6754999999999995,19.7329
0.6613999999999969,19.3329
0.815100000000001,21.5333
0.7679000000000009,18.9188
0.7034999999999982,20.5068
0.8047000000000004,21.3812
1.1111000000000004,23.1587
0.6555999999999997,19.644
0.9760000000000026,22.5528
1.4484999999999992,23.4256
0.9001999999999981,22.0647
0.668099999999999,20.048
0.717299999999998,20.9102
0.6440999999999981,19.4576
0.9033999999999978,17.1026
0.7753999999999976,21.2902
0.8445999999999998,21.9202
0.7643999999999984,21.4227
1.3024000000000022,23.7129
0.6489000000000011,19.9067
0.6433,19.5739
0.8111999999999995,21.5578
0.7087000000000003,18.9947
0.763300000000001,20.9294
0.6513999999999989,19.8886
0.6560999999999986,19.2927
0.8128999999999991,21.3967
0.759999999999998,20.923
0.7698,19.842
0.8408999999999978,17.4762
0.9498999999999995,21.9302
1.3530999999999977,24.6942
0.8267999999999986,21.5868
0.9375,22.4546
0.6455999999999982,19.5692
1.1540999999999997,23.1433
0.6925000000000026,19.1673
0.6539999999999999,19.5103
0.6557999999999993,20.3237
0.7874000000000017,21.3686
0.6630000000000003,20.1119
0.9488000000000021,21.4569
0.7037999999999975,20.3845
0.6979000000000006,19.1167
0.727800000000002,20.5561
0.7333000000000034,20.3316
0.8939999999999984,22.0579
0.7779999999999987,21.0432
0.7306000000000026,20.9584
0.8011999999999979,18.4046
0.7117000000000004,20.4118
0.6666000000000025,19.8746
0.6557999999999993,19.8701
0.6723999999999997,19.49
0.7544000000000004,21.0404
0.9554000000000009,22.2483
0.6545999999999985,19.6436
0.8220999999999989,21.5449
0.9905000000000008,23.3121
0.7211999999999996,18.9291
0.7027999999999999,18.9586
0.8543999999999983,17.4558
0.9660000000000011,22.5579
0.8566000000000003,21.4134
1.0679000000000016,22.8841
0.8991000000000007,21.9818
1.2260999999999989,23.7396
1.2861000000000011,23.9643
0.6945000000000014,20.5152
0.6582000000000008,20.1171
0.8626000000000005,21.7951
0.7581999999999987,20.8101
0.8109999999999999,21.508
0.660300000000003,19.5055
0.6789999999999985,19.851
0.7195,20.6173
0.6542999999999992,19.6103
0.6475000000000009,19.5136
0.8714000000000013,22.622
0.7789000000000001,21.1101
0.6951999999999998,19.0352
0.686399999999999,20.8111
0.6646999999999998,19.7921
0.6751999999999967,20.5464
0.6512999999999991,19.9133
0.6989000000000019,19.4237
0.6754999999999995,19.0731
0.8968999999999987,22.1342
0.7128000000000014,20.1121
0.7867999999999995,18.7969
1.1233000000000004,23.1543
0.8511000000000024,21.9904
0.6595000000000013,20.4097
0.6828000000000003,20.1067
0.9630999999999972,22.3726
1.074300000000001,21.5125
0.9060000000000024,22.2268
1.2361000000000004,23.7226
0.6645000000000003,19.4246
0.8770999999999987,22.0586
0.8176999999999985,18.442
1.1311999999999998,23.155
0.6499000000000024,19.7464
0.6638999999999982,19.3157
0.8023999999999987,21.4823
0.8393000000000015,22.1687
0.9640999999999984,22.5336
1.1300999999999988,23.6989
0.7600000000000016,21.0792
0.8969999999999985,21.9011
0.845600000000001,18.4667
0.7042999999999999,20.4915
0.6966000000000001,20.7132
1.214100000000002,23.0026
0.657,19.0806
0.8734999999999999,22.2049
0.7947999999999986,18.0402
0.7144999999999975,20.5936
0.6997999999999998,20.1934
0.6705999999999968,18.5586
0.6806999999999981,20.1952
0.6669000000000018,20.1429
0.9303999999999988,21.6112
0.7692999999999977,21.3741
0.6693999999999996,19.2589
1.1418,23.1843
0.6746000000000016,19.2757
0.7190999999999974,20.5876
0.7346999999999966,18.9565
0.7453000000000003,20.7586
0.7368999999999986,21.1313
0.9652999999999992,22.7787
0.6692999999999998,19.7454
1.028699999999997,22.2049
0.8252999999999986,17.4834
0.7602000000000011,21.1099
0.7181999999999995,20.7283
0.9331999999999994,22.2184
0.7637999999999998,20.7646
0.645900000000001,19.4925
0.6726000000000028,20.2356
0.9573999999999998,22.5592
0.8484000000000016,21.8426
0.8760000000000012,22.4787
0.8332000000000015,18.2801
0.7867999999999995,21.3808
0.9498999999999995,22.3788
1.052699999999998,22.7809
0.6804999999999986,19.2416
0.6687000000000012,20.0915
0.7998000000000012,21.2803
1.3173999999999992,23.7224
0.8536999999999999,22.0691
1.105999999999998,23.0748
0.6853000000000016,20.3164
0.845600000000001,21.4087
0.7329000000000008,20.5313
0.8072999999999979,21.2733
0.6623999999999981,19.808
0.8749000000000002,22.0862
0.7189000000000014,20.8126
0.7986000000000004,21.3578
0.6439000000000021,19.5301
1.1966,23.6504
1.0351,23.4733
0.671400000000002,19.922
1.3506999999999998,24.438
0.684899999999999,19.9609
0.8239999999999981,21.7338
0.8487000000000009,21.6908
0.6643000000000008,19.927
1.3370999999999995,24.4227
1.1990999999999978,23.4501
0.8981999999999992,22.2563
0.7551999999999985,19.7027
0.8679000000000023,22.1169
0.7388999999999974,21.3437
0.7675000000000018,18.8837
0.7654999999999994,21.1242
1.0307999999999993,22.6995
0.9867999999999988,22.0445
0.8362000000000016,17.7254
0.6821000000000019,20.5226
0.797699999999999,18.7688
0.6852000000000018,19.417
0.6965000000000003,19.9751
0.668099999999999,19.4832
1.1133999999999986,21.947
0.7401000000000018,20.6139
0.7292999999999985,18.9455
0.9620999999999995,23.0129
0.8960000000000008,22.1127
0.6903000000000006,20.1505
0.7204000000000015,20.733
0.8079000000000001,23.3704
0.7036000000000016,20.7013
1.334900000000001,24.939
1.3602999999999987,23.0259
0.6796000000000006,20.2574
1.2224000000000004,24.1186
0.6777000000000015,19.4711
1.001800000000003,22.3165
0.6905000000000001,20.7413
0.7623999999999995,20.8044
0.722999999999999,20.7271
1.1735000000000007,23.9501
0.7746999999999993,21.4036
0.8213000000000008,20.364
0.8232999999999997,21.4008
0.9860000000000007,22.2774
0.8259000000000007,21.6931
1.3913999999999973,24.5815
0.7319999999999993,20.921
0.7216000000000022,21.3853
0.7553000000000019,21.3105
0.8559999999999981,21.5978
0.7287999999999997,20.3002
0.7883999999999993,21.3251
0.6594000000000015,20.2013
0.6580000000000013,19.2303
0.662700000000001,19.4005
1.2097000000000016,23.7389
0.7322000000000024,20.7813
0.9004000000000012,21.1641
0.6661000000000001,19.9368
1.4467999999999996,23.7548
0.6906999999999996,19.9914
0.8277999999999999,21.179
0.6559999999999988,19.6696
0.6939999999999991,20.3137
0.9129000000000005,22.7859
0.7159999999999975,21.1745
1.0329999999999977,22.807
0.7482000000000006,21.0781
0.8457000000000008,21.9438
0.8765999999999998,22.0875
0.9749000000000017,22.652
0.664200000000001,19.9789
0.6777999999999977,19.2035
0.9413000000000018,22.2223
0.9849999999999994,22.4954
0.7864000000000004,18.7454
0.6844999999999999,20.561
0.6613000000000007,19.7656
1.0808999999999997,22.9255
0.6820999999999984,20.6573
0.684000000000001,20.506
1.0336999999999996,22.7912
0.8314999999999984,21.4502
1.4086999999999996,24.6318
0.7749999999999986,21.0616
0.8628999999999998,21.5279
0.6811000000000007,20.3265
1.2764000000000024,24.2724
0.7080999999999982,20.5707
0.6740999999999993,19.7841
0.725200000000001,20.6446
0.8519999999999968,21.8559
0.6895999999999987,20.9162
0.6411000000000016,19.8011
0.7051999999999978,19.6044
0.6893999999999991,20.296
0.8083999999999989,17.5337
0.7048999999999985,20.6374
1.3682000000000016,24.0938
0.8411000000000008,21.7469
0.8201,21.6632
0.6797000000000004,19.2544
0.8445,21.8338
0.6733000000000011,20.2986
0.7072000000000003,20.7754
0.6817000000000029,19.9718
0.7058,19.0581
1.0942000000000007,22.8327
0.9363000000000028,20.7311
0.6697999999999986,19.2415
0.9541000000000004,22.544
0.7566999999999986,20.369
0.8538999999999994,22.1644
0.7327000000000012,21.0639
0.6812000000000005,20.1633
0.7960999999999991,21.3299
0.8762000000000008,17.2914
0.7912999999999997,21.9941
0.7063999999999986,19.0319
0.7937000000000012,21.5713
0.7810999999999986,21.3422
1.036999999999999,22.7004
1.1033000000000008,21.8871
0.8698000000000015,22.2394
0.7527000000000008,20.9064
0.9979999999999976,22.5903
0.7012999999999998,19.0886
0.6920000000000002,20.411
0.8131999999999984,21.5704
0.9064000000000014,21.8865
0.701900000000002,18.8106
0.6643000000000008,19.2447
0.9428000000000019,22.3581
0.660300000000003,19.5404
0.8326999999999991,18.3833
0.6986999999999988,19.0244
0.9100000000000001,20.888
0.639800000000001,19.6096
0.6724999999999994,19.2553
1.0625,23.194
0.8211999999999975,20.8954
0.8215000000000003,21.7325
0.8469999999999978,17.5964
0.6998999999999995,20.5073
0.8592000000000013,21.869
1.0732,22.9824
0.7027000000000001,20.3798
0.6631,19.8677
0.7245999999999988,21.2335
0.6738999999999997,19.2238
0.9826000000000015,22.3378
0.7032000000000025,19.9918
0.8804999999999978,22.5889
0.6987999999999985,20.173
0.8031000000000006,18.8015
0.9845000000000006,22.5049
0.7356999999999978,18.9364
0.6539000000000001,19.7241
0.7412000000000027,21.0788
